genericOrSpecificParsing,verbAssociatorUsed,verbAssociatorProximityBasedOrSyntacticBased,hypernymMutation,closedOrMaximalPattern,minSupport,activityName,pattern,pfIaf,annotation
false,false,true,true,true,1,watch_tv,"television_receiver,device",0.19820092185841673,0.9803921568627452
false,false,true,true,true,1,watch_tv,"television_receiver,television_receiver",0.572580440924315,0.9803921568627452
false,false,true,true,true,1,watch_tv,"television_receiver,television_receiver,television_receiver",0.2642678958112223,0.9803921568627452
false,false,true,true,true,1,watch_tv,"television_receiver,picture",0.19820092185841673,0.9803921568627452
false,false,true,true,true,1,watch_tv,"television_receiver,video_recording",0.2422455711602871,0.9803921568627452
false,false,true,true,true,1,watch_tv,surface,0.22022324650935193,0
false,false,true,true,true,1,watch_tv,cable,0.22022324650935193,0.9803921568627452
false,false,true,true,true,1,watch_tv,network,0.22022324650935193,0
false,false,true,true,true,1,watch_tv,channel,0.2422455711602871,1
false,false,true,true,true,1,watch_tv,watch,0.22022324650935193,0
false,false,true,true,true,1,watch_tv,pawl,0.19820092185841673,0
false,false,true,true,true,1,watch_tv,picture,0.3083125451130927,0.9411764705882352
false,false,true,true,true,1,watch_tv,video_recording,0.3743795190658983,0.9803921568627452
false,false,true,true,true,1,watch_tv,dwelling,0.15066986991147233,0.6666666666666666
false,false,true,true,true,1,watch_tv,button,0.15066986991147233,0.9411764705882352
false,false,true,true,true,1,water_plants,plant,1.1855351437086779,1
false,false,true,true,true,1,water_plants,"plant,plant",1.0460604209194218,1
false,false,true,true,true,1,water_plants,"plant,plant,plant",0.627636252551653,1
false,false,true,true,true,1,water_plants,"plant,plant,water",0.4881615297623968,1
false,false,true,true,true,1,water_plants,"plant,water",0.8368483367355373,1
false,false,true,true,true,1,water_plants,"plant,water,plant",0.7671109753409093,1
false,false,true,true,true,1,water_plants,water,0.34458757285308955,0.9215686274509803
false,false,true,true,true,1,water_plants,"water,water",0.30261437514919476,0.9215686274509803
false,false,true,true,true,1,water_plants,soil,0.4881615297623968,1
false,false,true,true,true,1,water_plants,vessel,0.627636252551653,1
false,false,true,true,true,1,water_plants,"vessel,water",0.4881615297623968,1
false,true,true,false,true,1,answer_the_phone,"pick||hoop,talk||mouthpiece",0.08966232179309327,1
false,true,true,false,true,1,answer_the_phone,talk||mouthpiece,0.17932464358618655,1
false,true,true,false,true,1,answer_the_phone,be||extremity,0.08966232179309327,0
false,true,true,false,true,1,answer_the_phone,be||person,0.17932464358618655,0.75
false,true,true,false,true,1,answer_the_phone,"be||person,answer||telephone,chew||chewing_gum,chew||food,talk||person",0.08966232179309327,0.15
false,true,true,false,true,1,answer_the_phone,answer||telephone,0.26898696537927985,1
false,true,true,false,true,1,answer_the_phone,chew||chewing_gum,0.17932464358618655,0
false,true,true,false,true,1,answer_the_phone,"see||star,answer||telephone",0.08966232179309327,0.125
false,true,true,false,true,1,answer_the_phone,be||lookout,0.08966232179309327,0
false,true,true,false,true,1,answer_the_phone,"put||telephone,put||face,take||breath,keep||pen,keep||notepad,keep||telephone,transfer||person",0.08966232179309327,1
false,true,true,false,true,1,answer_the_phone,keep||pen,0.26898696537927985,0.9852941176470589
false,true,true,false,true,1,answer_the_phone,"keep||pen,keep||telephone",0.17932464358618655,1
false,true,true,false,true,1,answer_the_phone,"keep||pen,keep||paper",0.17932464358618655,1
false,true,true,false,true,1,answer_the_phone,"keep||pen,keep||paper,ask||right_field,wait||hold,intend||need,name||person,talk||lower_berth,interact||homo",0.08966232179309327,0.1875
false,true,true,false,true,1,answer_the_phone,ask||follow-up,0.08966232179309327,0
false,true,true,false,true,1,answer_the_phone,treat||telephone,0.08966232179309327,0.9852941176470589
false,true,true,false,true,1,answer_the_phone,talk||telephone,0.08966232179309327,1
false,true,true,false,true,1,answer_the_phone,"spit||swallow,spit||food,chew||chewing_gum,talk||mouthpiece,give||knob,talk||knob,nod||head,thank||knob,take||stay,take||action,measure||job",0.08966232179309327,0.09090909090909091
false,true,true,false,true,1,answer_the_phone,"make||hand_brake,make||number,answer||telephone,have||loudspeaker,keep||pen,keep||paper,keep||telephone,be||person,have||number,be||dwelling",0.08966232179309327,0.225
false,true,true,false,true,1,bake_parmesan_turkey_meatballs,"put||Parmesan,put||herb,put||milk,put||tomato,put||bowl,add||egg,add||garlic,add||onion,stir||mixture,be||mix,be||turkey,arrange||meatball,put||sheet,put||oven,serve||turkey,serve||noodle,serve||bread",0.627636252551653,1
false,true,true,false,true,1,bake_parmesan_turkey_meatballs,"put||bowl,stir||mixture,serve||turkey",1.255272505103306,1
false,true,true,false,true,1,bake_parmesan_turkey_meatballs,"put||cheese,put||egg,put||bowl,stir||mixture,put||pasta,put||sauce,put||cooker,serve||cooker,serve||turkey,serve||rice,serve||pasta",0.627636252551653,0.4772727272727273
false,true,true,false,true,1,choosing_outfit,"get||clothing,gather||accessory,get||style,outwear||outfit,wear||right_field,wear||shoe,add||accessory",0.17932464358618655,0.17857142857142858
false,true,true,false,true,1,choosing_outfit,"tailor||type,suit||clothing,buy||clothing,look||clothing,follow||fashion,find||coloring_material,find||work,buy||clothing,pay||item,pick||coloring_material,pick||workhorse,pick||piece",0.17932464358618655,0.20833333333333334
false,true,true,false,true,1,choosing_outfit,pick||coloring_material,0.3586492871723731,0.9852941176470589
false,true,true,false,true,1,choosing_outfit,"choose||suit,choose||dress,choose||layer,suit||base,add||piece,see||layer,choose||jacket,choose||coat,choose||layer,choose||shoe,complement||style,complement||outfit,look||change,add||belt,flatter||jewelry,flatter||outfit,choose||item,buy||piece,form||coloring_material,form||cupboard",0.17932464358618655,0.4375
false,true,true,false,true,1,choosing_outfit,"determine||skin,be||coloring_material,keep||skin,keep||shade,wear||top,bring||scarf,bring||coloring_material,bring||eye,catch||coloring_material,look||face,color||clothing,pick||accessory,pick||coloring_material,pick||coloring_material,put||outfit,convey||coloring_material",0.17932464358618655,0.234375
false,true,true,false,true,1,choosing_outfit,"use||outfit,use||piece,use||inspiration,have||outfit,choose||coloring_material",0.17932464358618655,1
false,true,true,false,true,1,choosing_outfit,fluctuate||dress,0.17932464358618655,1
false,true,true,false,true,1,clean,make||bed,0.08966232179309327,1
false,true,true,false,true,1,clean,let||air,0.08966232179309327,0.9852941176470589
false,true,true,false,true,1,clean,wipe||fabric,0.11954976239079104,1
false,true,true,false,true,1,clean,wash||water,0.08966232179309327,1
false,true,true,false,true,1,clean,"remove||neck,remove||turkey",0.08966232179309327,0
false,true,true,false,true,1,clean,swab||cotton,0.1494372029884888,1
false,true,true,false,true,1,cook_pasta,fill||pot,0.3138181262758265,0.8823529411764706
false,true,true,false,true,1,cook_pasta,"fill||pot,fill||water",0.23536359470686988,0.9264705882352942
false,true,true,false,true,1,cook_pasta,"fill||pot,bring||water,use||sauce",0.23536359470686988,0.5
false,true,true,false,true,1,cook_pasta,bring||water,0.1945378125959109,0.9117647058823529
false,true,true,false,true,1,cook_pasta,add||salt,0.23856062735983122,0.8970588235294118
false,true,true,false,true,1,cook_pasta,add||pasta,0.3138181262758265,1
false,true,true,false,true,1,cook_pasta,add||water,0.20412891055479493,0.9264705882352942
false,true,true,false,true,1,cook_pasta,"add||water,add||noodle",0.23536359470686988,1
false,true,true,false,true,1,cook_pasta,put||timer,0.23536359470686988,0.8970588235294118
false,true,true,false,true,1,cook_pasta,put||pasta,0.23536359470686988,1
false,true,true,false,true,1,cook_pasta,serve||sauce,0.23536359470686988,0.9558823529411764
false,true,true,false,true,1,cook_pasta,stir||pasta,0.23536359470686988,0.9852941176470589
false,true,true,false,true,1,cook_pasta,"mince||garlic,add||salt,add||pepper",0.23536359470686988,0.9411764705882353
false,true,true,false,true,1,cook_pasta,"mince||garlic,add||tomato",0.23536359470686988,0.9411764705882353
false,true,true,false,true,1,cook_pasta,add||sauce,0.47072718941373975,0.9558823529411764
false,true,true,false,true,1,do_homework,take||fault,0.21967268839307855,0
false,true,true,false,true,1,do_homework,put||alarm,0.06276362525516531,0.9411764705882353
false,true,true,false,true,1,do_homework,get||school,0.06276362525516531,0.9852941176470589
false,true,true,false,true,1,do_homework,make||kid,0.06276362525516531,0.9264705882352942
false,true,true,false,true,1,do_homework,make||plan,0.06276362525516531,0.8676470588235294
false,true,true,false,true,1,do_homework,get||dwelling,0.06276362525516531,0.75
false,true,true,false,true,1,do_homework,put||system,0.06276362525516531,0
false,true,true,false,true,1,make_coffee,let||coffee,0.10983634419653927,1
false,true,true,false,true,1,make_coffee,pour||coffee,0.07845453156895663,1
false,true,true,false,true,1,make_coffee,remove||filter,0.06276362525516531,0.9852941176470589
false,true,true,false,true,1,make_coffee,stir||water,0.07845453156895663,0.9705882352941176
false,true,true,false,true,1,make_coffee,unite||coffee,0.07845453156895663,1
false,true,true,false,true,1,make_coffee,add||sugar,0.1550644077838903,0.8970588235294118
false,true,true,false,true,1,make_coffee,crunch||coffee,0.09414543788274794,1
false,true,true,false,true,1,make_coffee,crunch||bean,0.10983634419653927,1
false,true,true,false,true,1,make_coffee,add||coffee,0.34519993890340916,1
false,true,true,false,true,1,make_coffee,"add||coffee,add||sugar",0.09414543788274794,1
false,true,true,false,true,1,make_coffee,"add||coffee,add||milk",0.06276362525516531,1
false,true,true,false,true,1,make_coffee,"add||coffee,stir||coffee",0.06276362525516531,1
false,true,true,false,true,1,make_coffee,add||milk,0.14313637641589871,0.9411764705882353
false,true,true,false,true,1,make_coffee,add||ice,0.09414543788274794,0.9852941176470589
false,true,true,false,true,1,make_coffee,add||cream,0.06276362525516531,0.8970588235294118
false,true,true,false,true,1,make_coffee,be||coffee,0.06276362525516531,0.25
false,true,true,false,true,1,make_coffee,stir||coffee,0.12552725051033062,1
false,true,true,false,true,1,make_coffee,add||water,0.05715609495534257,0.9264705882352942
false,true,true,false,true,1,make_coffee,serve||coffee,0.10983634419653927,1
false,true,true,false,true,1,make_coffee,add||spice,0.06276362525516531,0.8970588235294118
false,true,true,false,true,1,make_coffee,flog||cream,0.14121815682412192,0.8970588235294118
false,true,true,false,true,1,make_coffee,fill||glass,0.09414543788274794,0.9852941176470589
false,true,true,false,true,1,make_coffee,"fill||glass,enjoy||coffee",0.06276362525516531,1
false,true,true,false,true,1,make_coffee,enjoy||coffee,0.10983634419653927,1
false,true,true,false,true,1,make_coffee,buy||bean,0.06276362525516531,0.9558823529411764
false,true,true,false,true,1,make_coffee,bring||water,0.03890756251918218,0.8970588235294118
false,true,true,false,true,1,make_coffee,make||coffee,0.14121815682412192,1
false,true,true,false,true,1,make_coffee,"make||coffee,add||coffee",0.06276362525516531,1
false,true,true,false,true,1,make_coffee,fill||water,0.05836134377877327,0.8970588235294118
false,true,true,false,true,1,make_coffee,fill||coffee,0.07845453156895663,1
false,true,true,false,true,1,make_low_carb_pancakes,"unite||bowl,stir||egg,stir||bowl,form||bubble,flip||pancake,turn||pancake,make||pancake,serve||pancake",0.3138181262758265,1
false,true,true,false,true,1,make_low_carb_pancakes,"flip||pancake,make||pancake,serve||pancake",0.9414543788274795,1
false,true,true,false,true,1,make_low_carb_pancakes,"make||pancake,serve||pancake",1.255272505103306,1
false,true,true,false,true,1,make_low_carb_pancakes,"make||pancake,run||batter,serve||pancake",0.627636252551653,1
false,true,true,false,true,1,make_low_carb_pancakes,"whisk||almond,whisk||flour,whisk||milk,flip||pancake,make||rest,make||pancake,serve||pancake",0.3138181262758265,0.4642857142857143
false,true,true,false,true,1,make_low_carb_pancakes,"develop||pancake,develop||bubble,make||pancake,run||batter,serve||pancake",0.3138181262758265,1
false,true,true,false,true,1,make_low_carb_pancakes,"roll||oat,make||oat,make||flour,wait||bubble,flip||human_body,flip||pancake,make||pancake,run||batter,serve||pancake",0.3138181262758265,0.675
false,true,true,false,true,1,make_tea,leave||tea,0.15109761635502758,1
false,true,true,false,true,1,make_tea,"leave||tea,leave||tea",0.06392591461174243,1
false,true,true,false,true,1,make_tea,remove||tea,0.0987945953090565,0.5
false,true,true,false,true,1,make_tea,add||milk,0.07068463032883887,0.9264705882352942
false,true,true,false,true,1,make_tea,make||tea,0.1220403824405992,1
false,true,true,false,true,1,make_tea,bring||water,0.10087145838306491,0.8970588235294118
false,true,true,false,true,1,make_tea,add||water,0.10282048827945225,0.8970588235294118
false,true,true,false,true,1,make_tea,add||tea,0.2440807648811984,1
false,true,true,false,true,1,make_tea,"add||tea,add||bag",0.06392591461174243,0.5
false,true,true,false,true,1,make_tea,add||cup,0.09298314852617082,0.8823529411764706
false,true,true,false,true,1,make_tea,let||tea,0.1452861695721419,1
false,true,true,false,true,1,make_tea,enjoy||tea,0.0697373613946281,1
false,true,true,false,true,1,make_tea,be||tea,0.08136025496039946,0.25
false,true,true,false,true,1,make_tea,boil||water,0.23826931809831273,0.9705882352941176
false,true,true,false,true,1,make_tea,put||tea,0.07554880817751379,1
false,true,true,false,true,1,make_tea,fill||water,0.050435729191532455,0.8970588235294118
false,true,true,false,true,1,make_tea,fill||cup,0.06392591461174243,0.8823529411764706
false,true,true,false,true,1,make_tea,stir||tea,0.06392591461174243,1
false,true,true,false,true,1,make_tea,add||bag,0.07554880817751379,1
false,true,true,false,true,1,make_tea,add||sugar,0.09277357730660103,0.9411764705882353
false,true,true,false,true,1,make_tea,stir||sugar,0.06392591461174243,0.25
false,true,true,false,true,1,make_tea,pour||water,0.0697373613946281,0.8970588235294118
false,true,true,false,true,1,make_tea,"boil||cup,boil||water",0.08136025496039946,0.375
false,true,true,false,true,1,make_tea,bring||cup,0.06392591461174243,0.8823529411764706
false,true,true,false,true,1,make_tea,serve||tea,0.15109761635502758,1
false,true,true,false,true,1,make_tea,add||lemon,0.07554880817751379,0.8970588235294118
false,true,true,false,true,1,play_video_games,be||game,0.1304179226081357,0.25
false,true,true,false,true,1,play_video_games,desire||game,0.09781344195610177,1
false,true,true,false,true,1,play_video_games,flash||drive,0.0815112016300848,0
